Date & Time,Box Hydrogen Level,Box Oxygen Level,Core Q Power,Core Q V1 rms,Core Q V2 rms,Core Temp,Heater Manual Setpoint,Heater Power,Inner Block Temp 1,Inner Block Temp 2,Inner Outer Block Temp Diff,Isoperibolic Calorimetry Power,Outer Block Temp 1,Outer Block Temp 2,0.0240,0.0560,Pout/Pin,Pressure Sensor PSI,Pressure Setpoint,Q Cur,Q kHz,Q N Pulses,Q PCB Heatsink Flowrate LPM,Q PCB Heatsink H2O In T,Q PCB Heatsink H2O Out T,Q Pow,Q Pulse Delay (s),Q Pulse Length (ns),Q Pulse PCB Heatsink Power,Q Pulse Volt,Q Set V,Q Supply Power,Q Supply Volt,Room Temperature,Temperature Controller Output,Temperature Controller PV,Temperature Setpoint,Termination Heatsink Power,Termination Heatsink Flowrate LPM,Termination Heatsink H2O In T,Termination Heatsink H2O Out T,Argon Purge Valve,Connected to Host,Core Vent Valve,Heater Enable,Hydrogen Valves,Power Controller Comm Status,Pressure Controller Comm Status,Pressure Controller Mass Flow Overage,Pressure Controller Pressure Overage,Pressure Controller Temp Overage,Q Enable,Q Power Supply Comm Status,Temp Controller Comm Status,Temperature Control Off-On,Temperature Controller Loop Break,Temperature Controller Over-Range,Temperature Controller Remote SP Fail,Temperature Controller Sensor Break,Temperature Controller Alarm,Q Occurred?,Sequencing?,Seq Step Num,Active Alarm Bits
11/14/2016 3:22,6.532407,0.157517,NaN,NaN,NaN,30.316839,0,0.000016,30.604687,30.716944,5.534431,0.708931,25.14492,25.107849,0.12,0.31,#VALUE!,110.447913,0,-0.00234,0.1,1,0.315009,24.984087,24.794181,-0.137222,0,500,-1.658596,58.647692,60,0,60,20.48498,0,30.316839,0,-1.145489,0.382912,24.917217,24.910767,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:22,6.572291,0.157528,NaN,NaN,NaN,30.307137,0,0.000051,30.594257,30.71007,5.527019,0.708481,25.135866,25.114424,0.12,0.31,#VALUE!,110.338017,0,-0.002344,0.1,1,0.315208,24.987234,24.813376,-0.137455,0,500,-1.308285,58.64787,60,0,60,20.472429,0,30.307137,0,-0.811045,0.383073,24.900068,24.906204,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:22,6.404624,0.157387,NaN,NaN,NaN,30.310982,0,0.000025,30.589743,30.717438,5.530708,0.708705,25.135239,25.110525,0.12,0.31,#VALUE!,110.229984,0,-0.002341,0.1,1,0.314962,25.001709,24.792136,-0.13728,0,500,-2.088621,58.647583,60,0,60,20.481213,0,30.310982,0,-0.497079,0.383096,24.889054,24.906991,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:22,6.352453,0.157404,NaN,NaN,NaN,30.298239,0,0.000034,30.587902,30.712498,5.517721,0.707917,25.143019,25.121939,0.12,0.30,#VALUE!,110.338017,0,-0.002376,0.1,1,0.314436,24.996989,24.804408,-0.13936,0,500,-1.714011,58.645361,60,0,60,20.482306,0,30.298239,0,-1.289259,0.383354,24.918948,24.907148,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:22,6.324206,0.157669,NaN,NaN,NaN,30.28499,0,0.000057,30.581923,30.704393,5.523144,0.708246,25.137823,25.102205,0.12,0.30,#VALUE!,110.328704,0,-0.002369,0.1,1,0.313942,24.996045,24.794181,-0.138974,0,500,-1.913744,58.646377,60,0,60,20.473196,0,30.28499,0,-0.777466,0.383033,24.920679,24.928074,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.440752,0.157522,NaN,NaN,NaN,30.28397,0,0.000031,30.573635,30.696762,5.509006,0.707388,25.145092,25.107294,0.12,0.30,#VALUE!,110.341743,0,-0.002377,0.1,1,0.313872,24.980153,24.790878,-0.139395,0,500,-1.63889,58.64593,60,0,60,20.486307,0,30.28397,0,-1.091553,0.383076,24.924612,24.920207,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.625007,0.157545,NaN,NaN,NaN,30.288223,0,0.000068,30.566257,30.691977,5.503711,0.707066,25.142124,25.108688,0.12,0.30,#VALUE!,110.352919,0,-0.00238,0.1,1,0.314029,24.999192,24.797013,-0.139609,0,500,-1.921135,58.643777,60,0,60,20.478374,0,30.288223,0,-1.850303,0.383278,24.940661,24.907777,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.751864,0.157613,NaN,NaN,NaN,30.288717,0,0.000007,30.565298,30.696024,5.494304,0.706495,25.150167,25.122547,0.12,0.30,#VALUE!,110.323116,0,-0.002345,0.1,1,0.314093,25.010835,24.801104,-0.137525,0,500,-2.086298,58.641893,60,0,60,20.480745,0,30.288717,0,-1.214106,0.383435,24.906991,24.898022,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.603081,0.157511,NaN,NaN,NaN,30.273663,0,0.000018,30.561146,30.689947,5.487088,0.706057,25.150997,25.125919,0.12,0.30,#VALUE!,110.399485,0,-0.002342,0.1,1,0.314291,24.984716,24.807555,-0.137349,0,500,-1.376606,58.643211,60,0,60,20.490271,0,30.273663,0,-1.071464,0.383377,24.920207,24.916588,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.465301,0.157579,NaN,NaN,NaN,30.272518,0,0.000041,30.560366,30.682795,5.495181,0.706548,25.138029,25.114769,0.12,0.30,#VALUE!,110.330567,0,-0.002336,0.1,1,0.314226,25.003282,24.811016,-0.137016,0,500,-1.705997,58.643178,60,0,60,20.479786,0,30.272518,0,-1.69505,0.383218,24.933895,24.906833,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:23,6.478315,0.157568,NaN,NaN,NaN,30.257004,0,0.000051,30.535038,30.663961,5.477577,0.705479,25.136642,25.107203,0.12,0.30,#VALUE!,110.446051,0,-0.002336,0.1,1,0.313794,24.992741,24.819197,-0.13703,0,500,-1.295562,58.642201,60,0,60,20.474314,0,30.257004,0,-1.660966,0.383084,24.932007,24.906204,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,6.5436,0.157669,NaN,NaN,NaN,30.259333,0,0.00002,30.534822,30.657209,5.459222,0.704365,25.152422,25.121166,0.12,0.30,#VALUE!,110.33988,0,-0.002311,0.1,1,0.313774,24.981097,24.818411,-0.135526,0,500,-1.058862,58.639845,60,0,60,20.48527,0,30.259333,0,-1.58216,0.383264,24.943808,24.920994,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,6.848134,0.157737,NaN,NaN,NaN,30.247595,0,0.000027,30.528536,30.650093,5.455819,0.704159,25.156937,25.110054,0.12,0.30,#VALUE!,110.338017,0,-0.00233,0.1,1,0.313853,25.003125,24.809285,-0.136662,0,500,-1.738275,58.639869,60,0,60,20.483669,0,30.247595,0,-1.89621,0.383243,24.92949,24.894876,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,7.125672,0.157776,NaN,NaN,NaN,30.232388,0,0.000035,30.520597,30.646669,5.464283,0.704672,25.133888,25.104813,0.12,0.30,#VALUE!,110.341743,0,-0.002332,0.1,1,0.313935,25.010048,24.817467,-0.136732,0,500,-1.711285,58.638834,60,0,60,20.471806,0,30.232388,0,-1.95857,0.383152,24.917532,24.880558,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,7.281085,0.157584,NaN,NaN,NaN,30.239305,0,0.000061,30.529333,30.638685,5.453382,0.704011,25.142258,25.118998,0.12,0.30,#VALUE!,110.33988,0,-0.002309,0.1,1,0.313869,24.974489,24.800475,-0.13542,0,500,-1.306145,58.636957,60,0,60,20.488956,0,30.239305,0,-0.781919,0.383163,24.913284,24.920522,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,7.304866,0.157652,NaN,NaN,NaN,30.235655,0,0.000013,30.509327,30.637077,5.449996,0.703805,25.142832,25.10358,0.12,0.30,#VALUE!,110.323116,0,-0.002315,0.1,1,0.31421,24.986919,24.808341,-0.13576,0,500,-1.407156,58.63391,60,0,60,20.481115,0,30.235655,0,-1.196007,0.383009,24.931535,24.923196,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:24,7.505272,0.157652,NaN,NaN,NaN,30.232048,0,0.000021,30.516624,30.634636,5.447598,0.70366,25.142206,25.113857,0.12,0.30,#VALUE!,110.352919,0,-0.002272,0.1,1,0.313968,24.97559,24.78836,-0.133233,0,500,-1.594776,58.63335,60,0,60,20.481146,0,30.232048,0,-1.180174,0.383306,24.943021,24.935311,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,8.008878,0.157658,NaN,NaN,NaN,30.223179,0,0.000096,30.511389,30.633833,5.43775,0.703062,25.148308,25.121414,0.12,0.30,#VALUE!,110.356644,0,-0.002297,0.1,1,0.313878,24.997303,24.787731,-0.13471,0,500,-2.081429,58.633543,60,0,60,20.479877,0,30.223179,0,-2.2296,0.382953,24.943493,24.896292,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,8.08673,0.15772,NaN,NaN,NaN,30.203751,0,0.000042,30.49814,30.618452,5.426458,0.702377,25.1511,25.112576,0.12,0.30,#VALUE!,110.347331,0,-0.002281,0.1,1,0.314283,24.9833,24.788518,-0.133743,0,500,-1.761251,58.63553,60,0,60,20.469275,0,30.203751,0,-2.221627,0.383021,24.934839,24.887953,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,7.983455,0.157613,NaN,NaN,NaN,30.203672,0,0.000022,30.486431,30.608757,5.425087,0.702293,25.141043,25.103971,0.12,0.30,#VALUE!,110.028818,0,-0.002305,0.1,1,0.314209,24.987548,24.781123,-0.135168,0,500,-2.014939,58.637058,60,0,60,20.482607,0,30.203672,0,-1.990857,0.382918,24.931378,24.893145,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,7.860539,0.157731,NaN,NaN,NaN,30.209229,0,0.000021,30.49017,30.606426,5.421398,0.70207,25.147434,25.106365,0.12,0.30,#VALUE!,110.343605,0,-0.002272,0.1,1,0.314318,24.982985,24.790406,-0.133233,0,500,-1.713356,58.638897,60,0,60,20.468185,0,30.209229,0,-1.870372,0.383098,24.930434,24.896764,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,7.745827,0.157731,NaN,NaN,NaN,30.2124,0,0.000022,30.475533,30.603209,5.40951,0.701348,25.146034,25.113688,0.12,0.30,#VALUE!,110.324979,0,-0.002257,0.1,1,0.314501,24.986919,24.810544,-0.13237,0,500,-1.360344,58.639832,60,0,60,20.490065,0,30.2124,0,-1.355343,0.383086,24.935469,24.921151,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:25,7.60484,0.157822,NaN,NaN,NaN,30.190477,0,0.000013,30.475054,30.595304,5.406681,0.701176,25.146852,25.110144,0.12,0.30,#VALUE!,110.326841,0,-0.002259,0.1,1,0.314301,25.011307,24.787416,-0.132454,0,500,-2.396811,58.640658,60,0,60,20.485474,0,30.190477,0,-1.251195,0.383244,24.918476,24.908092,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,7.652103,0.15781,NaN,NaN,NaN,30.186306,0,0.000019,30.469429,30.583929,5.401923,0.700888,25.136568,25.112944,0.12,0.30,#VALUE!,110.341743,0,-0.002233,0.1,1,0.313934,24.990695,24.80488,-0.130933,0,500,-1.563743,58.639856,60,0,60,20.47263,0,30.186306,0,-1.669862,0.383203,24.910924,24.884806,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,8.006484,0.157839,NaN,NaN,NaN,30.176266,0,0.000013,30.457207,30.585218,5.398075,0.700654,25.136766,25.109509,0.12,0.30,#VALUE!,110.334292,0,-0.002248,0.1,1,0.314011,24.985818,24.796384,-0.131857,0,500,-1.643049,58.637693,60,0,60,20.469044,0,30.176266,0,-2.101519,0.383257,24.927759,24.885435,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,8.092885,0.157788,NaN,NaN,NaN,30.188486,0,0.000014,30.464703,30.592562,5.40215,0.700901,25.142654,25.11031,0.12,0.30,#VALUE!,110.444188,0,-0.002237,0.1,1,0.314128,24.980468,24.804565,-0.131223,0,500,-1.348426,58.640719,60,0,60,20.476727,0,30.188486,0,-0.656238,0.383132,24.905889,24.917847,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,7.907457,0.157872,NaN,NaN,NaN,30.168032,0,0.000011,30.454426,30.584095,5.39325,0.700361,25.135279,25.116743,0.12,0.30,#VALUE!,110.358506,0,-0.002239,0.1,1,0.314165,24.987548,24.805509,-0.131322,0,500,-1.482491,58.643214,60,0,60,20.481464,0,30.168032,0,-1.422092,0.383022,24.936885,24.92005,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,7.600914,0.157822,NaN,NaN,NaN,30.168184,0,0.00001,30.446218,30.571663,5.380096,0.699563,25.147198,25.110491,0.12,0.30,#VALUE!,110.321254,0,-0.002242,0.1,1,0.314278,24.984244,24.819669,-0.131492,0,500,-1.101779,58.643736,60,0,60,20.478643,0,30.168184,0,-1.233471,0.382944,24.924455,24.9147,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:26,7.364259,0.157765,NaN,NaN,NaN,30.168816,0,0.000101,30.441034,30.563196,5.371198,0.699023,25.151089,25.110746,0.12,0.30,#VALUE!,110.336155,0,-0.002261,0.1,1,0.314277,24.968195,24.812747,-0.132596,0,500,-0.902557,58.642675,60,0,60,20.480778,0,30.168816,0,-1.325862,0.383034,24.904001,24.890785,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,7.218046,0.157985,NaN,NaN,NaN,30.155668,0,0.000051,30.42716,30.558142,5.37442,0.699219,25.131496,25.104965,0.12,0.30,#VALUE!,110.347331,0,-0.002243,0.1,1,0.314451,24.995887,24.818411,-0.131567,0,500,-1.384188,58.640896,60,0,60,20.466185,0,30.155668,0,-2.046835,0.383213,24.931693,24.891414,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,7.256395,0.15798,NaN,NaN,NaN,30.148117,0,0.00012,30.435963,30.553776,5.369556,0.698924,25.137306,25.113319,0.12,0.30,#VALUE!,110.338017,0,-0.002269,0.1,1,0.314767,25.001552,24.797013,-0.133057,0,500,-1.977251,58.641981,60,0,60,20.472973,0,30.148117,0,-1.58244,0.38333,24.907463,24.884649,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,7.284845,0.157946,NaN,NaN,NaN,30.145073,0,0.000066,30.418018,30.543621,5.349851,0.697728,25.143145,25.118793,0.12,0.30,#VALUE!,110.347331,0,-0.002265,0.1,1,0.314713,24.974804,24.830997,-0.132852,0,500,-0.649304,58.639883,60,0,60,20.475441,0,30.145073,0,-1.589946,0.383119,24.914228,24.891099,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,7.186341,0.158019,NaN,NaN,NaN,30.134737,0,0.00004,30.41168,30.536102,5.350623,0.697775,25.134535,25.112001,0.12,0.30,#VALUE!,110.37527,0,-0.002249,0.1,1,0.315158,25.02059,24.794496,-0.131862,0,500,-2.451578,58.640104,60,0,60,20.47267,0,30.134737,0,-1.607191,0.383239,24.935783,24.912025,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,6.944832,0.157974,NaN,NaN,NaN,30.123001,0,0.000103,30.409031,30.541504,5.350596,0.697773,25.137754,25.111588,0.12,0.30,#VALUE!,110.356644,0,-0.002248,0.1,1,0.314967,24.992426,24.798587,-0.131809,0,500,-1.744434,58.640333,60,0,60,20.474798,0,30.123001,0,-1.469859,0.38347,24.926972,24.908407,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:27,6.806021,0.157872,NaN,NaN,NaN,30.122385,0,0.000088,30.404055,30.526682,5.334803,0.696815,25.147648,25.113483,0.12,0.29,#VALUE!,110.352919,0,-0.002281,0.1,1,0.314912,24.988492,24.789147,-0.133747,0,500,-1.864582,58.639622,60,0.06,60,20.474911,0,30.122385,0,-1.474096,0.383481,24.917689,24.898966,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.001107,0.158031,NaN,NaN,NaN,30.122789,0,0.000108,30.400459,30.524292,5.340562,0.697165,25.140532,25.103096,0.12,0.29,#VALUE!,110.328704,0,-0.002313,0.1,1,0.314752,24.99809,24.800317,-0.135625,0,500,-1.829243,58.639438,60,0,60,20.466385,0,30.122789,0,-1.071494,0.383388,24.911553,24.907935,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.333307,0.158002,NaN,NaN,NaN,30.121267,0,0.000095,30.408386,30.507669,5.331392,0.696608,25.145353,25.107918,0.12,0.29,#VALUE!,110.319391,0,-0.002333,0.1,1,0.314638,24.967409,24.812904,-0.136828,0,500,-0.882961,58.640841,60,0,60,20.470785,0,30.121267,0,-0.610728,0.383479,24.919263,24.932951,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.466825,0.158211,NaN,NaN,NaN,30.109314,0,0.000024,30.384075,30.514091,5.32602,0.696283,25.137238,25.108889,0.12,0.29,#VALUE!,110.365957,0,-0.002328,0.1,1,0.314172,24.972916,24.781595,-0.13652,0,500,-1.685083,58.642487,60,0,60,20.476414,0,30.109314,0,-1.20556,0.383384,24.92005,24.911396,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.57514,0.158132,NaN,NaN,NaN,30.119858,0,0.000022,30.395348,30.517385,5.324558,0.696194,25.149254,25.114363,0.12,0.29,#VALUE!,110.464677,0,-0.00229,0.1,1,0.314294,24.99809,24.800947,-0.134304,0,500,-1.812842,58.641995,60,0,60,20.479771,0,30.119858,0,-1.540977,0.383438,24.920207,24.898966,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.573288,0.158183,NaN,NaN,NaN,30.102964,0,0.000025,30.381725,30.504545,5.315806,0.695663,25.142593,25.112064,0.12,0.29,#VALUE!,110.341743,0,-0.002311,0.1,1,0.313812,24.991482,24.793238,-0.135572,0,500,-1.834064,58.646298,60,0,60,20.472885,0,30.102964,0,-0.836947,0.383433,24.918476,24.923668,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:28,7.509964,0.158223,NaN,NaN,NaN,30.080292,0,0.000035,30.362686,30.490355,5.308477,0.695219,25.136396,25.099689,0.12,0.29,#VALUE!,110.349193,0,-0.002294,0.1,1,0.313816,24.988807,24.796384,-0.134549,0,500,-1.707189,58.648618,60,0,60,20.466782,0,30.080292,0,-1.892086,0.383256,24.925399,24.890942,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,7.496303,0.158189,NaN,NaN,NaN,30.071287,0,0.000048,30.347868,30.478251,5.291492,0.694188,25.137741,25.105394,0.12,0.29,#VALUE!,110.351056,0,-0.002287,0.1,1,0.313755,24.982041,24.793395,-0.134159,0,500,-1.624563,58.648267,60,0,60,20.45867,0,30.071287,0,-1.72334,0.382988,24.906047,24.877883,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,7.434835,0.158087,NaN,NaN,NaN,30.083506,0,0.000034,30.362631,30.475672,5.290531,0.69413,25.144976,25.112265,0.12,0.29,#VALUE!,110.524282,0,-0.002262,0.1,1,0.313825,24.988178,24.791507,-0.132691,0,500,-1.799844,58.647907,60,0,60,20.465979,0,30.083506,0,-1.514767,0.383168,24.921938,24.901641,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,7.433825,0.157963,NaN,NaN,NaN,30.079153,0,0.000026,30.35755,30.469728,5.29078,0.694145,25.134308,25.11141,0.12,0.29,#VALUE!,110.341743,0,-0.002259,0.1,1,0.313278,25.014454,24.794968,-0.13251,0,500,-2.293147,58.651758,60,0,60,20.469713,0,30.079153,0,-1.581581,0.383123,24.926343,24.903529,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,7.35486,0.1582,NaN,NaN,NaN,30.068094,0,0.000006,30.344673,30.460411,5.284822,0.693784,25.133711,25.101728,0.12,0.29,#VALUE!,110.326841,0,-0.002227,0.1,1,0.313351,24.984716,24.794968,-0.130606,0,500,-1.646446,58.649822,60,0,60,20.465828,0,30.068094,0,-1.559299,0.382791,24.912969,24.890942,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,7.079929,0.158189,NaN,NaN,NaN,30.06163,0,0.000011,30.340755,30.459444,5.276622,0.693287,25.142195,25.104761,0.12,0.29,#VALUE!,110.475853,0,-0.002213,0.1,1,0.31374,24.998405,24.799373,-0.129802,0,500,-1.850791,58.65252,60,0,60,20.472242,0,30.06163,0,-1.371355,0.382879,24.902742,24.887795,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:29,6.92768,0.158183,NaN,NaN,NaN,30.045284,0,0.000043,30.326954,30.439308,5.272339,0.693027,25.122059,25.099525,0.12,0.29,#VALUE!,110.341743,0,-0.002224,0.1,1,0.314201,25.002496,24.799216,-0.130451,0,500,-1.946225,58.651327,60,0,60,20.453625,0,30.045284,0,-1.04859,0.382675,24.90998,24.907148,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.044044,0.15829,NaN,NaN,NaN,30.053286,0,0.000034,30.336044,30.447128,5.264252,0.692536,25.143326,25.111343,0.12,0.29,#VALUE!,110.334292,0,-0.002208,0.1,1,0.314278,25.018545,24.812117,-0.129514,0,500,-2.015406,58.652636,60,0,60,20.457355,0,30.053286,0,-1.959615,0.382538,24.920207,24.883075,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.246937,0.158217,NaN,NaN,NaN,30.04884,0,0.000015,30.325056,30.45225,5.250746,0.691717,25.152445,25.123369,0.12,0.29,#VALUE!,110.542908,0,-0.00222,0.1,1,0.314051,25.000608,24.797013,-0.130237,0,500,-1.952154,58.654202,60,0,60,20.469191,0,30.04884,0,-1.396065,0.382771,24.910609,24.894718,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.423328,0.158257,NaN,NaN,NaN,30.050703,0,0.000032,30.317106,30.442625,5.249584,0.691647,25.14282,25.117743,0.12,0.29,#VALUE!,110.328704,0,-0.002248,0.1,1,0.314003,24.993055,24.803779,-0.131852,0,500,-1.639583,58.655225,60,0,60,20.463274,0,30.050703,0,-1.46675,0.382658,24.909508,24.890942,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.50099,0.158386,NaN,NaN,NaN,30.014687,0,0.000106,30.293085,30.423021,5.239561,0.691039,25.137028,25.099957,0.12,0.29,#VALUE!,110.343605,0,-0.002212,0.1,1,0.314195,25.016971,24.78899,-0.129746,0,500,-2.485279,58.653445,60,0,60,20.453184,0,30.014687,0,-1.508846,0.382729,24.92713,24.906991,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.467028,0.158273,NaN,NaN,NaN,30.025412,0,0.000038,30.312532,30.43017,5.242803,0.691236,25.135454,25.121643,0.12,0.29,#VALUE!,110.330567,0,-0.002213,0.1,1,0.313925,24.982671,24.799688,-0.129807,0,500,-1.501935,58.654151,60,0,60,20.468645,0,30.025412,0,-1.299235,0.382591,24.928388,24.916116,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:30,7.351463,0.158268,NaN,NaN,NaN,30.018799,0,0.000029,30.296833,30.42824,5.232829,0.690631,25.1437,25.115715,0.12,0.29,#VALUE!,110.334292,0,-0.002198,0.1,1,0.314037,24.976534,24.789619,-0.128923,0,500,-1.588268,58.652253,60,0,60,20.467083,0,30.018799,0,-1.997577,0.382602,24.932794,24.894246,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:31,7.295542,0.158403,NaN,NaN,NaN,30.033028,0,0.000066,30.297251,30.427397,5.230188,0.690471,25.150852,25.113419,0.12,0.29,#VALUE!,110.343605,0,-0.002209,0.1,1,0.314168,24.993842,24.818568,-0.129581,0,500,-1.334873,58.652367,60,0.06,60,20.471235,0,30.033028,0,-2.081559,0.382667,24.923196,24.881502,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:31,7.337891,0.158471,NaN,NaN,NaN,30.018742,0,0.000041,30.295322,30.412237,5.224084,0.690101,25.142235,25.117157,0.12,0.29,#VALUE!,110.397622,0,-0.002246,0.1,1,0.31413,24.985188,24.81196,-0.131767,0,500,-1.290079,58.651777,60,0,60,20.452497,0,30.018742,0,-1.174753,0.382902,24.908092,24.90054,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:31,7.249694,0.158375,NaN,NaN,NaN,30.006096,0,0.000019,30.279404,30.392464,5.209293,0.689204,25.147175,25.106106,0.12,0.29,#VALUE!,110.457227,0,-0.002247,0.1,1,0.312598,24.989279,24.803149,-0.1318,0,500,-1.563921,58.651142,60,0,60,20.457041,0,30.006096,0,-1.681501,0.382992,24.918634,24.892044,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
11/14/2016 3:31,7.160611,0.158347,NaN,NaN,NaN,30.000555,0,0.00003,30.27968,30.392912,5.210297,0.689265,25.143627,25.108372,0.12,0.29,#VALUE!,110.36782,0,-0.002252,0.1,1,0.312735,24.982828,24.805667,-0.132082,0,500,-1.369791,58.650682,60,0,60,20.449127,0,30.000555,0,-1.983095,0.383035,24.920679,24.882761,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,-1,0
